-251,0,0,87,20,-44,-676,212,352
-250,3,-4,144,175,16,-673,211,350
-247,3,-15,115,188,16,-677,211,351
-248,0,-1,-6,7,-24,-678,207,351
-250,0,-12,-30,167,66,-677,214,351
-251,2,-8,112,-61,81,-678,211,348
-251,1,-3,152,-120,-3,-678,213,350
-250,-1,-13,38,3,-40,-678,219,351
-249,0,-4,66,-40,-3,-675,211,352
-251,1,-13,81,31,7,-680,214,350
-250,2,-10,146,-52,5,-676,216,351
-251,1,-2,82,-178,-5,-676,212,347
-250,1,-7,-62,-109,-51,-682,216,351
-251,0,-7,81,-73,-25,-672,214,349
-250,0,-5,227,-47,27,-676,215,352
-250,2,-3,230,24,33,-679,207,350
-249,2,-8,27,78,-9,-679,218,354
-250,2,-10,4,-20,-36,-674,208,348
-250,1,-6,1,1,-77,-679,214,351
-248,-7,-7,44,-2,-135,-674,211,349
-251,-3,-3,48,273,31,-680,212,350
-249,2,-12,102,269,48,-685,214,350
-250,2,-16,120,107,-1,-678,214,350
-252,-1,-7,71,-269,-52,-684,213,351
-249,1,-6,-20,-177,-62,-678,215,349
-252,-1,-3,-68,-115,-77,-683,216,353
-250,0,-8,64,14,-20,-677,215,347
-251,2,-3,218,-22,-24,-681,213,353
-249,2,-12,104,152,-12,-675,207,352
-250,1,-4,61,69,-59,-681,216,352
-252,0,-5,-68,84,-73,-678,213,346
-252,-2,-7,-69,160,-89,-678,213,349
-250,1,-10,116,239,-4,-677,207,349
-248,3,-18,215,204,37,-681,213,347
-249,1,-7,2,-163,-59,-685,214,346
-249,-1,-7,-120,-16,-54,-683,215,350
-250,1,-7,-79,69,2,-685,214,345
-250,1,-11,-29,118,-4,-680,213,346
-249,0,-11,62,155,40,-684,215,347
-249,4,-12,145,20,41,-680,212,346
-253,0,-4,-7,40,-6,-686,214,349
-251,1,-14,60,260,62,-683,210,345
-251,2,-14,279,74,98,-686,212,349
-250,0,-6,10,223,-32,-683,214,346
-246,-1,-10,-139,412,13,-689,217,345
-247,0,-1,-145,547,143,-683,216,342
-254,4,-25,-298,802,179,-689,212,342
-248,-5,-10,-532,1058,273,-690,213,335
-250,2,-34,-58,613,137,-692,216,341
-252,2,-17,238,11,11,-694,213,331
-251,5,-13,285,-301,-21,-690,214,337
-250,3,-16,-1,-124,-94,-693,213,337
-251,2,-11,-16,-113,-63,-692,211,339
-252,1,-14,-2,-15,3,-692,213,338
-251,3,-14,-49,173,11,-689,212,339
-249,3,-21,-63,195,-21,-690,210,333
-248,1,-26,22,55,-82,-691,213,336
-249,3,-10,260,-274,-73,-693,215,339
-249,3,-6,137,34,-45,-687,210,333
-250,3,-15,-65,333,-3,-694,213,335
-249,2,-22,-277,635,-41,-693,206,335
-247,2,-44,31,532,-81,-697,214,330
-249,1,-23,454,-414,-139,-689,212,330
-248,1,-23,253,-608,-161,-697,214,334
-248,1,-25,154,-870,-124,-689,210,334
-247,-5,-32,404,-1247,-92,-696,217,338
-252,-3,7,422,-1039,27,-685,209,342
-251,-5,-24,293,-451,32,-686,216,345
-249,1,1,611,-971,-75,-681,215,346
-252,1,-5,103,-392,-146,-683,216,346
-249,4,-6,22,-215,-108,-680,215,346
-247,3,-13,-84,-257,-147,-682,214,347
-250,0,-8,-64,-265,-140,-683,213,349
-245,0,-5,-22,-338,-150,-677,212,349
-252,1,-4,-174,-339,-177,-686,213,350
-254,-1,5,-115,-423,-268,-678,208,350
-251,-2,-10,-80,-109,-137,-683,210,354
-248,1,-16,503,-217,31,-674,207,352
-246,3,-20,400,-617,-54,-684,216,354
-251,-2,4,240,-1021,-199,-677,211,353
-246,-3,-8,233,-691,-96,-677,219,358
-250,1,-1,470,-915,53,-672,213,360
-252,2,3,510,-866,9,-674,218,362
-256,2,3,414,-612,-1,-668,215,360
-249,2,11,379,-488,5,-670,219,364
-251,-3,2,-9,-269,-48,-664,216,363
-253,-5,7,-165,-188,-92,-664,211,365
-250,-2,-12,225,-259,-29,-670,214,368
-251,1,-4,691,-1016,7,-662,214,367
-251,1,28,811,-1118,-16,-663,220,370
-252,8,-12,-203,-410,-58,-658,213,366
-250,4,4,-243,-258,-15,-662,221,371
-248,-1,-7,99,-533,-37,-655,214,373
-250,-1,10,595,-979,62,-659,222,377
-254,0,28,415,-701,8,-651,221,372
-252,-2,15,-21,12,-96,-656,223,377
-249,-1,12,-187,268,-62,-652,220,376
-250,0,8,-210,447,-5,-657,220,379
-248,1,10,-280,412,16,-657,216,373
-247,2,9,-376,508,-18,-658,215,374
-249,0,11,-694,769,-89,-663,216,371
-250,-1,0,-906,1028,-128,-657,208,369
-249,-7,5,-680,915,-124,-666,206,371
-248,-2,0,-485,1015,32,-668,210,365
-250,0,-9,-258,766,103,-673,209,364
-251,2,-2,-231,668,103,-670,205,359
-248,1,-12,-266,359,-4,-676,206,362
-250,-1,4,-126,97,-76,-673,204,362
-247,0,-5,-191,413,-42,-677,206,363
-251,0,3,17,338,9,-672,199,360
-249,0,-8,-117,583,37,-680,206,361
-251,2,2,-259,562,28,-675,203,353
-251,4,-9,-482,805,43,-677,205,356
-250,5,-13,-379,773,121,-677,200,353
-250,2,-5,-473,900,81,-682,201,351
-250,0,-5,-477,1188,140,-682,199,350
-249,-3,-9,-311,780,28,-688,196,343
-251,-1,-19,-551,1333,-18,-690,197,344
-249,-1,-28,-447,1358,-33,-695,197,338
-245,-5,-42,-74,813,75,-699,195,338
-252,1,-28,348,246,71,-693,199,339
-250,3,-35,130,156,-55,-699,198,334
-251,-2,-7,122,-209,-26,-693,198,334
-246,1,-24,-104,211,15,-699,201,335
-248,0,-18,-38,184,28,-692,195,334
-251,1,-20,-59,327,81,-698,197,333
-249,3,-32,-20,505,122,-697,201,330
-252,2,-19,15,252,62,-698,200,330
-251,2,-44,-40,244,-5,-693,195,329
-250,1,-6,274,-458,-80,-696,201,332
-248,2,-16,-145,204,28,-697,197,331
-246,1,-32,-143,448,65,-700,196,328
-246,4,-32,96,302,119,-697,197,329
-249,5,-36,251,98,88,-698,199,328
-250,5,-36,291,-492,-84,-699,199,329
-247,1,-37,376,-1027,-231,-692,200,333
-245,0,-59,720,-1545,-232,-698,199,333
-246,2,-30,1584,-3166,-235,-685,203,345
-249,3,5,1808,-3655,-286,-681,211,353
-250,0,36,996,-2468,-298,-672,206,357
-248,1,-10,555,-1270,-233,-676,211,369
-255,-2,26,463,-1117,-335,-661,204,363
-251,0,5,224,-495,-274,-669,210,367
-253,-2,14,128,-589,-309,-663,205,365
-244,2,-7,-210,-585,-335,-668,207,372
-248,-8,22,-246,-701,-373,-660,205,372
-249,-7,9,-328,-10,-277,-666,203,374
-249,-3,-1,-166,373,-77,-663,203,372
-247,-2,-8,57,15,-134,-670,204,369
-252,-5,14,8,-422,-187,-665,204,366
-249,-6,4,-121,-84,-140,-666,202,372
-250,1,5,-112,-30,-168,-674,204,376
-248,-8,-5,-333,234,-535,-667,197,373
-252,0,2,-467,90,-636,-676,199,375
-251,-6,3,-485,-9,-835,-670,189,374
-244,-9,5,-542,-10,-962,-675,185,377
-250,-13,5,-645,155,-982,-670,178,372
-251,-23,3,-904,14,-916,-682,177,377
-248,-16,3,-414,12,-534,-673,168,374
-251,-15,6,-193,55,-518,-685,170,379
-250,-10,1,-106,148,-714,-676,166,377
-249,-19,5,-314,250,-764,-683,167,379
-248,-21,-14,-232,330,-623,-679,158,373
-248,-22,5,38,60,-408,-682,157,378
-244,-12,-2,51,23,-145,-688,161,376
-242,-11,-5,-405,-81,-339,-687,154,376
-251,-20,7,-510,-45,-559,-690,154,377
-248,-39,17,-205,23,-487,-686,151,378
-246,-32,-14,17,201,-318,-691,149,379
-247,-24,9,298,19,11,-686,149,372
-246,-23,-3,-25,425,101,-690,155,373
-245,-18,-7,-40,225,133,-687,150,375
-249,-24,3,-207,52,89,-692,152,374
-251,-30,5,-198,-41,56,-688,148,375
-247,-28,-1,391,131,390,-691,156,374
