49.7147,87.9338,96.3402
48.9894,87.9327,95.638
44.8558,87.827,91.5243
45.9222,87.801,92.6128
46.3058,87.767,92.999
43.2625,87.815,89.9886
45.6298,87.77,92.3758
43.2189,87.7454,89.9738
40.4762,87.7528,87.2328
48.834,87.8167,95.5857
46.6991,87.8465,93.4701
46.0716,87.7928,92.8577
46.2506,87.7538,93.0706
45.8113,87.7989,92.6577
45.3106,87.6669,92.196
46.3829,87.7314,93.3111
46.5548,87.6348,93.5217
50.0898,87.6316,97.0739
48.7003,87.5859,95.7109
48.5884,87.6311,95.6183
48.7877,87.6146,95.8321
46.349,87.5979,93.4251
48.21,87.6176,95.3008
47.2735,87.6346,94.3808
44.7367,87.6409,91.8616
42.5065,87.6244,89.6534
44.8895,87.6482,92.0486
43.4974,87.6618,90.6811
43.0849,87.6363,90.2856
46.2204,87.5976,93.4298
42.4317,87.6374,89.669
42.0406,87.5746,89.2944
42.5728,87.6349,89.857
42.5197,87.627,89.819
40.6503,87.5979,87.9685
41.0102,87.5909,88.3526
41.5069,87.672,88.8704
45.6439,87.7638,93.0349
48.8642,87.8066,96.2895
46.7893,87.8351,94.2185
44.5567,87.8057,91.9975
44.8418,87.8705,92.2845
44.1015,87.8811,91.5616
43.8443,87.9313,91.3341
43.6552,87.8592,91.1767
41.6724,87.8065,89.2026
41.5608,87.7409,89.1184
44.4693,87.6969,92.0464
43.0066,87.7406,90.6185
41.72,87.7362,89.3635
37.4356,87.7586,85.1071
38.8671,87.7397,86.554
41.1748,87.7979,88.8897
40.066,87.7679,87.8175
37.9724,87.8233,85.7792
36.9864,87.721,84.8129
35.7154,87.6536,83.548
37.7401,87.754,85.568
37.8026,87.7589,85.633
37.5006,87.7441,85.3536
37.0334,87.7669,84.8955
37.1199,87.7171,84.9907
36.5516,87.741,84.4329
40.09,87.7815,87.9849
43.282,87.8046,91.1882
43.3874,87.7934,91.3205
43.6409,87.8397,91.6074
43.3104,87.8968,91.2853
42.0189,87.9145,89.9982
42.7329,87.9996,90.7224
41.6948,87.9557,89.6991
39.6428,87.9011,87.6787
38.5976,87.9142,86.6679
35.5757,87.8453,83.6638
35.6202,87.8553,83.7381
40.019,87.9167,88.1415
39.0818,87.9595,87.2183
39.1843,87.916,87.343
37.1928,87.8428,85.376
36.3779,87.8035,84.5694
36.4342,87.7296,84.634
40.8403,87.8456,89.0489
40.7177,87.9023,88.943
38.3427,87.8597,86.5989
38.0154,87.7893,86.3108
42.1753,87.7922,90.5018
40.2481,87.7788,88.6085
37.8741,87.7476,86.2654
37.7236,87.7291,86.1395
37.5143,87.724,85.9509
36.832,87.7592,85.2809
36.5238,87.7664,85.0012
37.0278,87.8025,85.5448
35.5713,87.7643,84.1116
31.4623,87.6812,80.0154
33.7729,87.7596,82.3396
37.356,87.8995,85.9441
36.0303,87.9082,84.6529
36.7983,87.8306,85.4351
36.6773,87.8326,85.322
38.4712,87.8459,87.1318
38.745,87.8458,87.4313
38.2858,87.8958,86.9723
39.3257,87.8709,88.0236
37.801,87.8452,86.516
37.8919,87.8723,86.6249
37.1844,87.8801,85.9364
38.1547,87.8786,86.9224
37.436,87.8737,86.2295
37.2692,87.8752,86.0699
37.7672,87.8648,86.5859
37.6577,87.8537,86.5076
38.8745,87.8186,87.7597
37.6367,87.8265,86.5498
38.5669,87.8421,87.5064
37.5492,87.8412,86.5101
36.5869,87.8631,85.5672
38.1229,87.8709,87.1108
40.6225,87.8765,89.6094
43.4313,87.8721,92.4355
44.5156,87.8393,93.52
42.4132,87.8195,91.4323
44.3632,87.856,93.4067
44.2152,87.8317,93.3008
43.3764,87.84,92.4959
43.3785,87.8314,92.536
41.2381,87.87,90.4113
39.6795,87.8056,88.8549
37.4451,87.8012,86.6265
37.5502,87.802,86.7638
37.4127,87.8719,86.6506
41.5002,87.8354,90.7581
40.3551,87.8352,89.6124
37.6148,87.8211,86.8848
36.7434,87.8903,86.0355
40.5054,87.88,89.8288
40.3959,87.8636,89.7574
39.6608,87.8376,89.0378
38.1322,87.9004,87.5249
37.4001,87.9095,86.7868
36.2432,87.9854,85.6492
39.5098,88.0035,88.9226
37.6216,87.9831,87.0491
40.1888,88.0166,89.647
46.4283,88.0609,95.9241
44.9621,88.0159,94.476
41.1978,87.9322,90.7327
42.8148,87.9494,92.3576
43.7767,87.9769,93.3286
41.4461,87.8971,91.0123
40.1652,87.9228,89.77
45.5524,87.8908,95.2005
47.17,87.8639,96.8418
44.8437,87.8667,94.5309
44.3359,87.8847,94.0288
42.6811,87.8629,92.391
43.4482,87.9466,93.1795
45.2843,87.9376,95.0666
49.1666,87.9246,98.997
45.2081,87.9704,95.0763
44.7047,87.9241,94.5794
44.5133,87.9322,94.3777
46.9581,87.9413,96.851
50.7819,87.925,100.697
48.6744,87.9833,98.6223
45.8553,87.9505,95.8296
43.2972,87.8887,93.295
50.1375,87.9023,100.151
49.2619,87.9594,99.2938
46.9458,87.9493,97.0009
50.3964,87.8991,100.47
50.6477,87.9499,100.735
46.9144,87.979,97.0095
47.5869,88.0567,97.6863
47.6246,88.0602,97.7428
46.1959,88.0983,96.3299
47.3815,88.0601,97.5196
43.1445,88.0232,93.2841
39.7344,87.9811,89.889
41.0995,88.0143,91.2855
43.3779,88.003,93.5881
45.6284,88.0439,95.8718
48.3941,88.0368,98.67
46.4983,87.9926,96.8049
46.6694,87.9572,96.9875
45.3313,87.9671,95.6654
45.3702,88.0187,95.7245
43.3445,88.0521,93.7297
40.6135,87.9962,91.0134
39.7506,88.0205,90.1724
41.7348,88.0137,92.1749
45.2173,87.9551,95.6719
43.7822,87.9927,94.2458
42.792,87.9229,93.2919
43.6841,87.9785,94.2223
47.4019,87.9464,97.9459
48.6745,87.8939,99.2409
53.56,87.9278,104.154
55.5253,87.8913,106.162
61.5776,87.8877,112.226
59.0531,87.972,109.7
56.7747,87.9963,107.411
51.7296,88.0217,102.376
50.1697,88.0137,100.813
51.5483,88.0111,102.206
50.2501,87.9576,100.93
48.5896,87.9536,99.2901
51.1547,87.9418,101.884
49.0876,87.9548,99.847
50.8218,87.9769,101.607
48.2359,87.9106,99.0462
47.7106,87.8322,98.5327
46.0844,87.8383,96.9232
47.3823,87.8929,98.2313
45.4279,87.918,96.3006
46.7577,87.9263,97.6514
47.8007,87.9543,98.7119
45.929,88.1078,96.8638
44.1369,88.2192,95.1055
49.3978,88.0864,100.372
48.2117,88.0613,99.181
52.6207,88.01,103.609
53.7736,88.102,104.797
56.3854,87.9363,107.422
50.3412,87.915,101.371
49.5334,87.9587,100.564
50.0344,87.9904,101.077
46.4967,87.9575,97.5585
50.1311,88.0108,101.205
52.0296,88.0397,103.134
58.1727,88.0114,109.277
58.8514,87.9949,109.903
69.4085,87.931,120.476
71.8157,87.8488,122.874
64.3066,87.9601,115.382
68.1948,87.9009,119.279
67.2293,87.9857,118.352
73.4947,87.8009,124.648
74.9861,87.8261,126.167
69.7523,87.8182,120.96
69.6055,87.8009,120.841
71.234,87.8151,122.494
68.8559,87.833,120.135
71.5217,87.8051,122.819
74.6105,87.7436,125.92
72.9304,87.774,124.262
76.2836,87.6648,127.626
73.5,87.719,124.861
76.2762,87.6177,127.673
78.2951,87.6744,129.709
71.5364,87.6887,122.959
73.6182,87.7084,125.04
71.4319,87.7181,122.864
73.9356,87.69,125.377
72.7643,87.6236,124.207
65.753,87.5839,117.203
69.3773,87.5874,120.83
68.0305,87.5135,119.531
74.4017,87.4324,125.944
75.4419,87.2825,127.027
75.2438,87.4365,126.849
72.2424,87.5332,123.867
70.6168,87.6023,122.259
75.023,87.5563,126.69
76.6218,87.5739,128.303
77.91,87.5284,129.597
75.7913,87.5569,127.508
76.6825,87.5665,128.427
73.4783,87.5764,125.255
72.7761,87.5116,124.565
72.6354,87.4417,124.438
72.7746,87.4816,124.593
76.1107,87.3767,127.949
75.5774,87.4197,127.448
76.3445,87.3518,128.237
75.2212,87.366,127.133
73.4928,87.4303,125.438
80.9993,87.188,133.008
83.5937,87.1279,135.636
82.7925,87.2398,134.867
81.6094,87.3229,133.703
83.2541,87.2409,135.355
84.1727,87.2683,136.315
88.296,87.0983,140.47
85.6434,87.2782,137.823
81.1514,87.3421,133.339
81.0289,87.3215,133.211
81.4057,87.3641,133.611
80.9098,87.3031,133.142
83.4885,87.1551,135.711
85.107,87.048,137.338
86.7295,86.954,138.966
89.4861,86.8342,141.715
89.2157,86.8298,141.411
88.7106,86.9562,140.908
94.2081,86.7447,146.424
95.0529,86.6609,147.302
94.0768,86.6627,146.351
89.0711,86.9376,141.382
87.9451,86.8655,140.277
84.1312,86.9583,136.489
82.3343,87.0485,134.723
75.8358,87.3751,128.243
68.3048,87.5119,120.705
63.9078,87.7333,116.331
63.2704,87.7616,115.731
55.5912,87.8545,108.087
52.2132,87.7812,104.729
51.8148,87.8412,104.333
51.3037,87.8366,103.803
47.8322,87.9258,100.334
46.9355,87.9594,99.4514
42.6139,87.9005,95.1401
38.6931,87.8589,91.2314
33.2287,87.7711,85.7784
35.6026,87.7912,88.1439
30.8807,87.7076,83.4414
23.148,87.5911,75.7222
24.9882,87.6504,77.5688
21.8438,87.765,74.4738
19.4915,87.8007,72.132
15.7327,87.6042,68.3952
17.5559,87.6149,70.23
13.2906,87.5368,65.9814
12.924,87.4818,65.6072
11.7846,87.5002,64.5087
16.3729,87.6839,69.1234
16.3645,87.6191,69.131
15.1397,87.5435,67.9218
16.5867,87.5345,69.3822
14.4976,87.4417,67.3161
11.1016,87.3293,63.9389
5.88331,87.0942,58.7501
6.97076,87.0547,59.823
3.72547,86.9357,56.562
3.00209,86.8284,55.8092
-0.185302,86.6957,52.6241
-0.445225,86.8077,52.3501
-1.27682,86.7888,51.5168
-0.724518,86.9013,52.104
2.29443,87.1066,55.1725
3.19198,87.1238,56.1033
5.26307,87.1504,58.1743
5.68861,87.1321,58.608
3.41276,87.0986,56.3504
3.29794,87.1867,56.269
3.32162,87.0677,56.3069
3.70536,87.1099,56.6883
-0.499643,86.9954,52.4874
-3.9268,86.795,49.0691
-3.98079,86.9239,49.0316
-1.0769,87.0725,51.9579
-2.94579,87.0547,50.1263
-3.47896,87.0281,49.6234
-3.76666,86.9137,49.3607
-6.15545,86.6317,46.9739
-5.66265,86.691,47.4725
-5.21318,86.8089,47.9566
-3.11267,86.8639,50.0728
-6.15092,86.6761,47.068
-2.4977,86.8494,50.7566
-1.38518,86.9894,51.8872
-0.561095,86.9854,52.7226
-0.701434,86.924,52.6082
0.748365,86.9777,54.0984
-1.46603,86.8802,51.8759
-13.4679,86.3346,39.8896
-13.2452,86.0425,40.079
-19.1821,85.6824,34.1975
-17.4364,85.7881,35.9568
-19.5991,85.705,33.7776
-21.5799,85.3827,31.7092
-23.8163,85.2557,29.4495
-23.9634,85.4117,29.3516
-22.3415,85.5832,31.0102
-21.392,85.9035,31.9864
-20.6559,85.8907,32.7526
-20.9424,85.9101,32.5034
-20.8384,85.8353,32.6324
-21.2536,85.7616,32.1898
-22.6127,85.4771,30.8075
-22.7697,85.4779,30.6592
-22.0305,85.6608,31.4374
-19.9336,85.9069,33.5848
-15.8307,86.1702,37.6899
-16.7102,86.0608,36.8064
-14.5532,86.2975,38.9699
-13.1767,86.3657,40.3925
-9.59338,86.6846,44.0095
-7.61337,86.9219,46.0135
-6.55208,86.9586,47.0686
-4.92392,87.0069,48.6772
-3.60093,87.1727,49.9818
-2.06567,87.2978,51.5374
1.18071,87.413,54.7926
3.27898,87.483,56.9135
4.74114,87.4725,58.3716
3.89619,87.4231,57.5113
7.24223,87.5097,60.8604
11.8828,87.7088,65.5256
15.0561,87.7599,68.6941
11.8641,87.761,65.5142
12.1753,87.7939,65.8489
17.671,87.9041,71.3982
25.7345,87.9994,79.4822
25.9438,88.0042,79.7002
26.0169,87.9847,79.7905
29.4591,88.0281,83.2494
28.8276,88.0146,82.6185
32.0145,88.0439,85.8194
42.403,88.0449,96.2209
42.1345,87.9966,95.9566
42.9694,87.9561,96.7901
43.9228,87.9816,97.7684
44.3231,88.0361,98.2151
55.8927,87.9855,109.814
57.5252,87.9865,111.472
52.9577,87.9974,106.917
47.9818,88.069,101.959
47.8895,88.1314,101.902
49.9773,88.1035,104.02
53.8285,88.1238,107.884
56.259,88.0453,110.329
55.2902,88.1111,109.371
52.7191,88.1444,106.788
52.7081,88.1021,106.781
55.9989,88.0523,110.084
62.6178,87.9818,116.732
63.4369,87.9678,117.578
59.83,87.9947,113.983
56.7456,88.0089,110.91
59.042,87.9832,113.212
59.8348,87.9255,113.999
58.7054,87.9547,112.839
62.1119,87.9511,116.226
62.6219,87.9497,116.749
71.0146,87.8823,125.166
73.5918,87.7961,127.794
73.4541,87.7736,127.667
75.9755,87.7556,130.175
72.9054,87.8345,127.099
74.781,87.8279,128.968
75.6175,87.8309,129.782
80.7978,87.5947,134.985
78.35,87.5978,132.544
78.5475,87.5768,132.753
80.255,87.5445,134.462
79.9133,87.6383,134.109
79.6988,87.4188,133.852
81.8641,87.5592,136.02
86.6394,87.2956,140.786
86.637,87.4885,140.807
89.9247,87.2866,144.102
90.7812,87.3671,144.974
91.4795,87.3129,145.682
90.7747,87.2699,144.995
92.2735,87.2281,146.525
94.8095,87.1341,149.081
93.8638,87.1473,148.157
94.2599,87.1637,148.562
96.2493,87.023,150.552
94.5064,87.1291,148.799
94.9336,87.1581,149.229
93.6161,87.0497,147.904
98.8252,86.6995,153.116
96.0078,86.9178,150.369
99.0676,86.6114,153.477
98.0645,86.4829,152.508
98.2919,86.4782,152.723
